,transcript_id,video_id,sent_id,sent_text,Happy,Angry,Surprise,Sad,Fear
1566,27,YmnlrK2l-7U,23,"Or, would you rather be the owner of the actualtrain and have the employee and the boss do the work for you, and making sure that thetrain is operating well? I think that once Tim Ferriss really brokedown these examples between truly wealthy people versus average people, it really litup this entrepreneurial bug inside of me, and inspired me so much to do my own thingand to strive to be an owner, not just in business, but also in my life",0.22,0.0,0.0,0.11,0.67
1567,27,YmnlrK2l-7U,24,"And so before I move on to the next book,I also want to give a lot of credit to Tim Ferriss",0.0,0.0,0.0,0.33,0.67
1568,27,YmnlrK2l-7U,25,I think Tim Ferriss played a huge role inmy journey of leaving the rat race and starting my own business,0.0,0.0,0.0,0.0,1.0
1569,27,YmnlrK2l-7U,28,"Essentially, in a nut shell, those two booksfeature over 100 of the worlds top performers, and each section of the book, really digsdeep into the philosophies of these people, their lifestyle, their habits",0.0,0.0,1.0,0.0,0.0
1570,27,YmnlrK2l-7U,29,And these people also give their businessand financial advice in these books,0.0,0.0,0.0,0.0,1.0
1571,27,YmnlrK2l-7U,30,"And so by reading these books that also openedmy mind to what was truly possible in my life, and also gave me a tribe of mentors and atribe of people that I may not know, but really coached me through this time in my life",0.0,0.0,0.2,0.2,0.6
1572,27,YmnlrK2l-7U,31,The second book that I want to give a shoutout to is Danielle Laporte's Desire Map,0.0,0.0,0.0,0.5,0.5
1573,27,YmnlrK2l-7U,32,"This book really helped me be more in tunewith my intuition, and gave me the inspiration to follow my gut, and to lead a life thatis more intentional",0.0,0.0,0.25,0.25,0.5
1574,27,YmnlrK2l-7U,33,"Essentially what Danielle Laporte teachesin the Desire Map is that, a lot of times, a lot of people, we set goals based on materialobjects, material items, material experiences, just external things that don't necessarilyreally mean anything",0.0,0.0,0.17,0.67,0.17
1575,27,YmnlrK2l-7U,34,"Because at the end of the day, yes, we'retrying to chase these external goals, but what we're really searching for is the feelingthat we hope we'll get by attaining these goals",0.5,0.0,0.0,0.0,0.5
1576,27,YmnlrK2l-7U,36,"But really, what that truly means is thatby having that six figure salary, what we're really hoping for is that we hope to feelvalidated, we hope to feel powerful, we hope to feel a sense of freedom",0.0,0.0,0.0,0.0,1.0
1577,27,YmnlrK2l-7U,39,"So essentially in a nut shell, what this bookreally taught me is to set goals not just based on external things like, starting myown business, being on Forbes 30 under 30, or being a VP of whatever company",0.0,0.0,0.2,0.4,0.4
1578,27,YmnlrK2l-7U,40,It really taught me to set goals based onthe feelings that I want to achieve in my life,0.0,0.0,0.0,0.5,0.5
1579,27,YmnlrK2l-7U,41,"For instance, the major three goals that Ihave in my life is to feel alive",0.0,0.0,0.0,0.0,1.0
1580,27,YmnlrK2l-7U,43,"And when I actually narrow down these threefeelings that I want to achieve in my life, I realized that the job I was doing in myprevious Fortune 500 company, none of those things I was doing in my day-to-day job actuallymade me feel alive, purposeful nor creative",0.2,0.0,0.2,0.0,0.6
1581,27,YmnlrK2l-7U,44,"And that's when I knew that there was a hugemisalignment between what my actual goals were, and what I wanted in my life, versuswhat I was doing right now",0.0,0.0,0.0,0.0,1.0
1582,27,YmnlrK2l-7U,45,It also allowed me to tap into what I trulywanted and understanding my why for doing thing,0.0,1.0,0.0,0.0,0.0
1583,27,YmnlrK2l-7U,46,"Not only all of these things, it also helpedme find careers or find opportunities that would actually make me feel good, that wouldactually make me feel more alive, more purposeful, and more creative",0.25,0.0,0.25,0.5,0.0
1584,27,YmnlrK2l-7U,48,"During that time in my life when I was questioningwhether or not to leave my job, podcasts were a life saver",0.0,0.0,0.0,0.0,1.0
1585,27,YmnlrK2l-7U,50,And I would spend all my mornings while Iwas doing my make up listening to episodes,0.0,0.0,0.0,1.0,0.0
1586,27,YmnlrK2l-7U,51,"Even during my commute to work, I would belistening to podcasts, or as I was walking home after work, I'd be listening to podcasts",0.0,0.0,0.0,0.33,0.67
1587,27,YmnlrK2l-7U,52,"And so podcasts, really changed the way thatI consume content",0.0,0.0,0.0,0.0,1.0
1588,27,YmnlrK2l-7U,53,It also gave me inspiration that I didn'treally know I needed,0.0,0.0,0.0,0.0,1.0
1589,27,YmnlrK2l-7U,54,"The first podcast that really changed thegame for me is a podcast called, Don't Keep Your Day Job, by Cathy Heller",0.5,0.0,0.0,0.0,0.5
1590,27,YmnlrK2l-7U,55,This podcast is literally perfect for anyonewho is contemplating leaving their job,0.0,0.0,0.0,0.5,0.5
1591,27,YmnlrK2l-7U,56,This whole podcast's focus is basically forpeople who are in this stage in their lives,0.0,0.0,0.0,0.0,1.0
1592,27,YmnlrK2l-7U,57,"What I love most about this podcast is notonly does Cathy Heller interview people who have quit their jobs and followed differentpaths in their lives, but she also introduces experts onto the show to actually talk aboutthe psychology of leaving, advice that they would give",0.33,0.0,0.0,0.0,0.67
1593,27,YmnlrK2l-7U,58,"It's not just fluffy stuff, it's actual tangiblestuff that might help you and inspire you to take to leap yourself",0.33,0.33,0.0,0.0,0.33
1594,27,YmnlrK2l-7U,59,"For anyone who is considering leaving theirjobs or needs such inspiration or needs that advice, I highly recommend Cathy Heller'sDon't Quit Your Day Job podcast",0.33,0.0,0.0,0.33,0.33
1595,27,YmnlrK2l-7U,60,The second podcast that indirectly basicallyhelped me quit my job is NPR's How I Built This,0.0,0.0,0.0,0.0,1.0
1596,27,YmnlrK2l-7U,61,"I think a lot of people know this podcast,it's a very popular one, but I can't stress enough how amazing this podcast truly is",0.0,0.0,0.5,0.5,0.0
1597,27,YmnlrK2l-7U,62,"If you don't know this podcast, essentially,each episode actually focuses on the founders of some of the world's biggest companies",0.0,0.0,0.0,1.0,0.0
1598,27,YmnlrK2l-7U,63,"But not only do they talk about business orentrepreneurship and everything like that, but what I love most about this podcast isthat it really focuses on the story",0.5,0.0,0.0,0.0,0.5
1599,27,YmnlrK2l-7U,65,"And I think that that is what makes this podcastamazing, because you can actually see the struggles that these entrepreneurs went through",0.0,0.0,0.0,0.5,0.5
1600,27,YmnlrK2l-7U,66,"The risks that they had to take, their backstory, the decisions, their set backs, their failures, everything",0.0,0.0,0.0,0.33,0.67
1601,27,YmnlrK2l-7U,67,"I think that this podcast, very similar toTim Ferriss's book, is what truly ignited that entrepreneurial bug inside of me",0.0,0.33,0.0,0.0,0.67
1602,27,YmnlrK2l-7U,68,"But also what this podcast did is, give methe courage to relentlessly chase after my dreams and to not give up and to have thatpersistence",0.0,0.0,0.0,0.0,1.0
1603,27,YmnlrK2l-7U,69,"Because as I was listening to all the episodes,one of the key things that all these successful founders have is persistence, and also a veryclear vision not backing down on that vision",0.0,0.0,0.33,0.67,0.0
1604,27,YmnlrK2l-7U,70,"And so, NPR's How I Built This, is a greatpodcast if you want that daily dose, or that weekly dose of inspiration of how other peoplehave made a living doing what they love and fighting for what they want in their lives",0.25,0.0,0.0,0.5,0.25
1605,27,YmnlrK2l-7U,71,"Last but not least, the third podcast thatreally gave me the courage to ditch the nine to five",0.0,0.0,0.0,0.0,1.0
1606,27,YmnlrK2l-7U,73,Kelly Track is actually a boss babe that Iwas lucky enough to go to university with,1.0,0.0,0.0,0.0,0.0
1607,27,YmnlrK2l-7U,74,"When she launched the podcast, I listenedto many of her episodes",0.0,0.0,0.0,1.0,0.0
1608,27,YmnlrK2l-7U,75,"A lot of her episodes, especially in the earlierstages of her podcasts, really focused on her journey, and her mindset of how she tookthe leap in order to pursue entrepreneurship, and how she took the leap to let go of SiliconValley, and how she took the leap to let go of corporate",0.0,0.0,0.0,0.33,0.67
1609,27,YmnlrK2l-7U,76,She has done a lot of cool things in her lifeand her story is incredibly inspiring,0.4,0.0,0.2,0.2,0.2
1610,27,YmnlrK2l-7U,77,"One of my favorite episodes of hers on thepodcast is an episode called, ""Quitting is Underrated."" I'll link the show in my description in thisvideo, because I truly think that if you are someone who has a lot of anxiety about howpeople will label you if you quit because trust me, I had that",0.17,0.0,0.0,0.67,0.17
1611,27,YmnlrK2l-7U,78,"I was so scared of being called a quitter,I didn't want that to ruin my reputation, I just didn't want people to think that Ijust gave up and I'm not a good worker, that I'm not a hard worker",0.0,0.5,0.0,0.33,0.17
1612,27,YmnlrK2l-7U,79,This episode really changed my perspectiveon why quitting is actually okay,0.0,0.0,0.0,1.0,0.0
1613,27,YmnlrK2l-7U,80,Kelly's podcast is also great if you wantto tap into the spiritual side of you,0.5,0.5,0.0,0.0,0.0
1614,27,YmnlrK2l-7U,81,"I think that Kelly's podcast really kind ofgot my feet wet into law of attraction, manifestation, the universe, finding alignment in your life",0.33,0.0,0.33,0.0,0.33
1615,27,YmnlrK2l-7U,82,I think that her podcast is a great resourceif you wanted to get your feet wet into that of spirituality,1.0,0.0,0.0,0.0,0.0
1616,27,YmnlrK2l-7U,84,"She has some episodes, especially the onesthat are pertaining to her story, how she took the leap",0.0,0.0,0.0,0.5,0.5
1617,27,YmnlrK2l-7U,85,"They are incredibly inspirational, and I highly,highly could not recommend it anymore than I already have",0.5,0.0,0.0,0.0,0.5
1618,27,YmnlrK2l-7U,88,"And truly changed my perspective on quitting,and leaving and a job that was no longer serving me",0.0,0.0,0.0,0.0,1.0
1619,27,YmnlrK2l-7U,89,"I hope that by watching this video, you decideto pick up one of the books, or take a listen to one of the podcasts and I ope it changesyour life too",0.0,0.0,0.33,0.0,0.67
1620,27,YmnlrK2l-7U,90,"And if not, then I hope that you don't giveup on this journey to find your true life's purpose",0.0,0.0,0.0,0.0,1.0
1621,27,YmnlrK2l-7U,93,"That being said, I hope you guys have an amazingday, I hope you guys have an amazing week, I hope you guys have an amazing life, andI'll see you in the next one",0.0,0.0,0.33,0.0,0.67
1622,28,jxNlGHvOLmM,0,before i didn't have the time because all i had to do was point at corporate   y'all the problem okay it wasn't them it's me hi ladies and gentlemen and everybody in between i'm back   for another vulnerable get ready with me clink clink clink we're back for another get ready with me and i'm super duper duper excited because   this was a little bit different we're going to be doing obviously my get ready with me always are   like a two in one we do a wig we do makeup now the wig the hair y'all see this hair i love this bomb   i have to be honest when i first saw it i was like hmm how is this going to look on me cute it's cute   girl the way the way this wig came is it really is pull it out the box and go sort of weak the   face is an all-stick foundation sort of look so very much giving oh very much giving skin you see   wow this get ready with me is it perfectly links with this week now let me tell you something   i have been on youtube for seven years i have been doing wig reviews for seven years in all   seven of those years this wig brand is has been one of my gold brands to work with   i i don't know why i feel like i'm about to cry again why am i so emotional today oh   i already know you already know what time it is i felt like if i worked with this brand i made it   i want to say thank you to rpg hair for providing this wig to me and sponsoring this portion of this   video i'm so elated to do this wig review and they did not disappoint i've been on youtube for seven   years and i quit my job nine months ago to be a full-time youtuber and social media influencer   and in this get ready with me we're going to chat about how it's been going so far and   just some advice that i've learned since quitting my job so because how many months did i say it's   been a whole gestational period girl it's been nine months i have a few little tips just from   little on me girl don't don't be acting like grass little on me i don't know nothing if you want to   see a little bit more information about this beautiful hair and you want to get a coupon code   a coupon code with my name on it girl i've arrived please keep on watching and i'll be back   let's get into some girl top and do this face now let's go ahead and pop this box open your wig   comes in the rpg hair wig box inside that box of course these are the gifts i received a baby hair   brush a rat tail comb some flyaway balm and an elastic bag band that you're able to remove and of   course a service card now of course this is your wig this is the ombre bob curly lace frontal wig   it is 14 inches long 180 density and this hairline is giving friend look at this hairline it has a   bleach hairline hd lace and a clean hairline which means it's pre-plucked and ready to go flattened   for you friend so we're gonna do our ball cap method now my ball cap method ain't your ball cap   method we got different ball cap methods because my ball can't mess at me i don't do nothing girl   you probably gonna see my recap through this but we're gonna fix it towards the end so i just do a   wig grip as well as a wig cap over it and that's it but as you can see this hairline is giving so   i'm gonna use some lace tint um the lace is hd but i always like to tip my lace i use the calendar   lace tint and i just spray it down and blow dry it with a blow dryer on warm to set in   the color now look at it now it looks real good it's going to melt into the skin very very well   but the first thing i need to do is re-flatten the hairline because when i blow dry it just be   freezing the thing up so we need to get this thing back where she needed to be so i'm going to use my   andes hot comb just to go ahead and lay her down a bit and get her re-flattened to her original state so look at that it look real pretty it looks really really flat and all i need to do is cut off   this lace girl we are halfway there so when i'm cutting off my lace i like to use my annie shears   and i'm just going to pull back the hair just so i don't chop off a whole side of my wig and now   i got an asymmetrical wig i don't want that so i just clip the hair back and i'm going around   the ears and i'm cutting off a little bit of the hair on the side because it hangs over my ears a   little bit so i got a tiny head so y'all know the caps a little bit bigger also cut some of   the hair off the front as well so in order to apply the wig we're going to use the wig dealer   spray now this wig dealer spray is amazing if you haven't tried her i would say try her out   i'll leave a link for it down below but it gets real real sticky and we're gonna do two   layers of the wig dealer spray we're just gonna lay this wig down   and y'all watch as my scalp trim okay let me get my words right watch as my scalp transforms   transforms what am i going through so i'm going to use the back of the rat tail comb just to   go ahead and melt that in a little bit this was super super duper easy to apply but to make sure   this lace actually melted melted down i spray over the lace just to make sure   nothing is lifting up and we're completely melting into the skin and i want y'all to look at these it   looks so good now you know i wouldn't be me if i do no little teeny tiny little infant hairs   on my wig so i like for my baby hairs to be really tiny and instead of using gel to lay them down   because that's what i used to do i'm going to use the wig dealer spray now this is a little   bit harder but it gives a much softer look and let me tell you something the way they pre-plug   this wig it makes the baby hairs look so natural now you know that you got a good pre pluck wig   when your baby hairs are really really fine and they look super natural and i like mine to look   you know like more like just edges and less like baby hairy because they just don't be   looking right on my forehead so i like to do four sets of baby hairs i only like to   do bow i would like to just do two on the ear tabs and then two like basically on my temples   one thing i like about doing baby hairs on the ear tabs is it stops the ear tabs from popping up as   much so as you can see that has been laid down and all we have to do is melt it into the hairline i   like to use and what do you call this elastic band just to lay it down and get it really really flat   next we're going to do this hair now one thing i noticed about this hair is because it is colored   it seems like it's a little bit drier so we needed to add a little moisture in this thing   just to get this hair going now you can wear this hair right out of the box but y'all know me   i always got to do a little bit too much just to get a little bit out of it so i'm going to use my   shea moisture mousse just to go ahead and apply the mousse to the hair and encourage these curls   to keep going so i'm going to use my evol 572 brush and i'm just going to brush through the hair   just to make these curls clump together and encourage the curls to look less more like less   like machine curls and more like natural curls if you know what i mean so i'm using the coconut   curls what was this called um what i call it it's the coconut curls ors ogx ogx coconut curls   dry cream i don't think i should have used that on this hair i should have just left it with the   mousse but you know i always do too much so i'm just going to continue using the mousse   and comb through the hair with my 572 brush just to clump together the curls at the top i started   doing some finger coiling just to encourage the curls to clump together a little bit more   and you couldn't see it but i was trimming off the ends this bob seemed more asymmetrical y'all   know i'm not asymmetrical girl i'm a straight bob sort of girl so i decided to just clip off   the ends on the front a little bit just so this is a more of this is more of an even   bob so i can get more fullness if you know what i mean you see oh it's going to be so   cute now i'm going to go ahead and use my dyson blow dryer and i'm just going to diffuse   this hair dry now i diffused on really really high heat because girl was brushing i was trying   to hurry up and get this dry because drying curly hair does take a minute especially when you clump   the curls together so i dried it in about maybe 30 minutes and after that i wanted to   reveal the hairline and look at that hairline baby it is melted the only thing i need to do   was cover up that cap i used my stick foundation in nc50 just to cover up the cap that's showing   up around the baby hair parts um and that did a pretty good job now you can kind of see it but   if you too close girl back up give me 50 feet you don't need to be that close we just flattened the   middle part and that's it girl we didn't have to do much now if you do the ball cap method   girl you were in there like swimwear i don't know if anybody says that anymore but you are in there   now now we can go ahead and separate the curls as you can see they're fully clumped together and   that's just how i like it now a couple of them were still wet i probably should have let them   dry a little bit longer but girl my patience was wearing then so i did separate the curls   now i could still tell that i probably needed oil or something to moisturize the ends because   it still felt a little bit drier but once i separated the curls and fluffed the hair out   this was the look and i'm telling you i was obsessed my husband loved it i was walking   around like girl this is me this is my hair so if you would like to purchase this wig i'll   leave a link for it down below i'll also leave my coupon code for ten dollars off down below it   is a mirror bob for ten dollars off now let's go ahead and get into doing this natural face okay y'all let's get started with doing the face the hair is done we got ourselves a cute little   curly bob now we can go ahead and get started with the face and what do i want to talk about i want   to give an update on leaving my job why am i so nervous but i want to give you all an update on   leaving corporate for social media i left my job in october it is august july august it's been nine   months it's been a full gestational period and a lot of things have grown and changed   and i wanted to give y'all like just like a little update how that was going because whoo the face   that i'm gonna do is mostly like stick foundations this is a uh foundation routine that i used   to do when i went into the office let me start with one of my bases already moisturized i use   almost all origins products because my face has been going through it friend   i had a breakout after coming back from vegas and it took me forever to get rid of those bumps on my   forehead but as you can see they're gone and basically i had to stop using vitamin c okay   y'all know i like to use a headband to get the hair out the way now we can go ahead and   start with the base for the face now i'm gonna use the unseen sunscreen super goop   spf it feels like a um primer oh my face is greasy i probably should have removed some of that grease   because my face is green see that's okay on top of this um super goop unseen sunscreens   i'm gonna use the nyx bear with me prime set and refresh eight hour hydration spray i wonder if why do i make that face let me make it cuter okay so while my face dries down   i'm gonna tell y'all what i'm gonna use for the face and i'm just gonna go ahead and apply it   i'm gonna use the bobbi brown stick foundation in golden skin for under the eyes to highlight   for bronzing i'm going to use the the bobbi brown walnut skin foundation stick as a contour and then   for like the areas of my face that just need some correcting i'm going to use the   mac studio fix soft matte stick foundation in the color nc 50,0.1,0.02,0.37,0.23,0.28
1623,28,jxNlGHvOLmM,1,i already talked about why i   left corporate so i was in corporate for about eight years i'm gonna start oh girl that's luck don't tug at the skin and i left because first i have been doing youtube for i think   six years and it's been i've always had to balance doing youtube and working   so i left because well girl it was a lot of work to do both and eventually i started making more   doing this and i was stopping myself from making money working full-time then you know versus you   know going into the office making an hourly pay doing as much work as i was doing i was remote so   i was working from home but even then i couldn't i couldn't balance the two i think it's hard to   explain how much work it is not only to be a social media influencer but somebody that does   wigs it just takes a lot more labor and wigs was my main promotion so when i started doing youtube   i started it back in what 2015 was it 2015 yes it was 2015,0.05,0.05,0.15,0.3,0.45
